@relation P1RedesNeuronas-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute dlwrf_s1_1 numeric
@attribute dlwrf_s2_1 numeric
@attribute dlwrf_s3_1 numeric
@attribute dlwrf_s4_1 numeric
@attribute dlwrf_s5_1 numeric
@attribute dswrf_s1_1 numeric
@attribute dswrf_s2_1 numeric
@attribute dswrf_s3_1 numeric
@attribute dswrf_s4_1 numeric
@attribute dswrf_s5_1 numeric
@attribute pres_ms1_1 numeric
@attribute pres_ms2_1 numeric
@attribute pres_ms3_1 numeric
@attribute pres_ms4_1 numeric
@attribute pres_ms5_1 numeric
@attribute pwat_ea1_1 numeric
@attribute pwat_ea2_1 numeric
@attribute pwat_ea3_1 numeric
@attribute pwat_ea4_1 numeric
@attribute pwat_ea5_1 numeric
@attribute spfh_2m1_1 numeric
@attribute spfh_2m2_1 numeric
@attribute spfh_2m3_1 numeric
@attribute spfh_2m4_1 numeric
@attribute spfh_2m5_1 numeric
@attribute tmin_2m1_1 numeric
@attribute tmin_2m2_1 numeric
@attribute tmin_2m3_1 numeric
@attribute tmin_2m4_1 numeric
@attribute tmin_2m5_1 numeric
@attribute tmp_sfc1_1 numeric
@attribute tmp_sfc2_1 numeric
@attribute tmp_sfc3_1 numeric
@attribute tmp_sfc4_1 numeric
@attribute tmp_sfc5_1 numeric
@attribute ulwrf_s1_1 numeric
@attribute ulwrf_s2_1 numeric
@attribute ulwrf_s3_1 numeric
@attribute ulwrf_s4_1 numeric
@attribute ulwrf_s5_1 numeric
@attribute ulwrf_t1_1 numeric
@attribute ulwrf_t2_1 numeric
@attribute ulwrf_t3_1 numeric
@attribute ulwrf_t4_1 numeric
@attribute ulwrf_t5_1 numeric
@attribute uswrf_s1_1 numeric
@attribute uswrf_s2_1 numeric
@attribute uswrf_s3_1 numeric
@attribute uswrf_s4_1 numeric
@attribute uswrf_s5_1 numeric
@attribute dlwrf_s1_2 numeric
@attribute dlwrf_s2_2 numeric
@attribute dlwrf_s3_2 numeric
@attribute dlwrf_s4_2 numeric
@attribute dlwrf_s5_2 numeric
@attribute dswrf_s1_2 numeric
@attribute dswrf_s2_2 numeric
@attribute dswrf_s3_2 numeric
@attribute dswrf_s4_2 numeric
@attribute dswrf_s5_2 numeric
@attribute pres_ms1_2 numeric
@attribute pres_ms2_2 numeric
@attribute pres_ms3_2 numeric
@attribute pres_ms4_2 numeric
@attribute pres_ms5_2 numeric
@attribute pwat_ea1_2 numeric
@attribute pwat_ea2_2 numeric
@attribute pwat_ea3_2 numeric
@attribute pwat_ea4_2 numeric
@attribute pwat_ea5_2 numeric
@attribute spfh_2m1_2 numeric
@attribute spfh_2m2_2 numeric
@attribute spfh_2m3_2 numeric
@attribute spfh_2m4_2 numeric
@attribute spfh_2m5_2 numeric
@attribute tmin_2m1_2 numeric
@attribute tmin_2m2_2 numeric
@attribute tmin_2m3_2 numeric
@attribute tmin_2m4_2 numeric
@attribute tmin_2m5_2 numeric
@attribute tmp_sfc1_2 numeric
@attribute tmp_sfc2_2 numeric
@attribute tmp_sfc3_2 numeric
@attribute tmp_sfc4_2 numeric
@attribute tmp_sfc5_2 numeric
@attribute ulwrf_s1_2 numeric
@attribute ulwrf_s2_2 numeric
@attribute ulwrf_s3_2 numeric
@attribute ulwrf_s4_2 numeric
@attribute ulwrf_s5_2 numeric
@attribute ulwrf_t1_2 numeric
@attribute ulwrf_t2_2 numeric
@attribute ulwrf_t3_2 numeric
@attribute ulwrf_t4_2 numeric
@attribute ulwrf_t5_2 numeric
@attribute uswrf_s1_2 numeric
@attribute uswrf_s2_2 numeric
@attribute uswrf_s3_2 numeric
@attribute uswrf_s4_2 numeric
@attribute uswrf_s5_2 numeric
@attribute dlwrf_s1_3 numeric
@attribute dlwrf_s2_3 numeric
@attribute dlwrf_s3_3 numeric
@attribute dlwrf_s4_3 numeric
@attribute dlwrf_s5_3 numeric
@attribute dswrf_s1_3 numeric
@attribute dswrf_s2_3 numeric
@attribute dswrf_s3_3 numeric
@attribute dswrf_s4_3 numeric
@attribute dswrf_s5_3 numeric
@attribute pres_ms1_3 numeric
@attribute pres_ms2_3 numeric
@attribute pres_ms3_3 numeric
@attribute pres_ms4_3 numeric
@attribute pres_ms5_3 numeric
@attribute pwat_ea1_3 numeric
@attribute pwat_ea2_3 numeric
@attribute pwat_ea3_3 numeric
@attribute pwat_ea4_3 numeric
@attribute pwat_ea5_3 numeric
@attribute spfh_2m1_3 numeric
@attribute spfh_2m2_3 numeric
@attribute spfh_2m3_3 numeric
@attribute spfh_2m4_3 numeric
@attribute spfh_2m5_3 numeric
@attribute tmin_2m1_3 numeric
@attribute tmin_2m2_3 numeric
@attribute tmin_2m3_3 numeric
@attribute tmin_2m4_3 numeric
@attribute tmin_2m5_3 numeric
@attribute tmp_sfc1_3 numeric
@attribute tmp_sfc2_3 numeric
@attribute tmp_sfc3_3 numeric
@attribute tmp_sfc4_3 numeric
@attribute tmp_sfc5_3 numeric
@attribute ulwrf_s1_3 numeric
@attribute ulwrf_s2_3 numeric
@attribute ulwrf_s3_3 numeric
@attribute ulwrf_s4_3 numeric
@attribute ulwrf_s5_3 numeric
@attribute ulwrf_t1_3 numeric
@attribute ulwrf_t2_3 numeric
@attribute ulwrf_t3_3 numeric
@attribute ulwrf_t4_3 numeric
@attribute ulwrf_t5_3 numeric
@attribute uswrf_s1_3 numeric
@attribute uswrf_s2_3 numeric
@attribute uswrf_s3_3 numeric
@attribute uswrf_s4_3 numeric
@attribute uswrf_s5_3 numeric
@attribute dlwrf_s1_4 numeric
@attribute dlwrf_s2_4 numeric
@attribute dlwrf_s3_4 numeric
@attribute dlwrf_s4_4 numeric
@attribute dlwrf_s5_4 numeric
@attribute dswrf_s1_4 numeric
@attribute dswrf_s2_4 numeric
@attribute dswrf_s3_4 numeric
@attribute dswrf_s4_4 numeric
@attribute dswrf_s5_4 numeric
@attribute pres_ms1_4 numeric
@attribute pres_ms2_4 numeric
@attribute pres_ms3_4 numeric
@attribute pres_ms4_4 numeric
@attribute pres_ms5_4 numeric
@attribute pwat_ea1_4 numeric
@attribute pwat_ea2_4 numeric
@attribute pwat_ea3_4 numeric
@attribute pwat_ea4_4 numeric
@attribute pwat_ea5_4 numeric
@attribute spfh_2m1_4 numeric
@attribute spfh_2m2_4 numeric
@attribute spfh_2m3_4 numeric
@attribute spfh_2m4_4 numeric
@attribute spfh_2m5_4 numeric
@attribute tmin_2m1_4 numeric
@attribute tmin_2m2_4 numeric
@attribute tmin_2m3_4 numeric
@attribute tmin_2m4_4 numeric
@attribute tmin_2m5_4 numeric
@attribute tmp_sfc1_4 numeric
@attribute tmp_sfc2_4 numeric
@attribute tmp_sfc3_4 numeric
@attribute tmp_sfc4_4 numeric
@attribute tmp_sfc5_4 numeric
@attribute ulwrf_s1_4 numeric
@attribute ulwrf_s2_4 numeric
@attribute ulwrf_s3_4 numeric
@attribute ulwrf_s4_4 numeric
@attribute ulwrf_s5_4 numeric
@attribute ulwrf_t1_4 numeric
@attribute ulwrf_t2_4 numeric
@attribute ulwrf_t3_4 numeric
@attribute ulwrf_t4_4 numeric
@attribute ulwrf_t5_4 numeric
@attribute uswrf_s1_4 numeric
@attribute uswrf_s2_4 numeric
@attribute uswrf_s3_4 numeric
@attribute uswrf_s4_4 numeric
@attribute uswrf_s5_4 numeric
@attribute salida numeric

@data
0.61367,0.829718,0.790744,0.693987,0.69338,0,0.298343,0.602948,0.859035,0.809837,0.457055,0.473648,0.456578,0.447758,0.466349,0.341474,0.329462,0.362413,0.407535,0.444883,0.663614,0.618149,0.665905,0.639635,0.609024,0.722225,0.735393,0.73485,0.699673,0.706478,0.74643,0.651379,0.597363,0.597049,0.708539,0.682125,0.677732,0.616104,0.565283,0.582106,0.817271,0.752825,0.683802,0.39782,0.387685,0,0.224157,0.459688,0.544676,0.607009,0.606887,0.687056,0.729568,0.678029,0.692994,0,0.541555,0.663344,0.849473,0.798755,0.457763,0.480715,0.452322,0.435017,0.448938,0.358548,0.342111,0.364354,0.426548,0.462746,0.630566,0.66426,0.677379,0.691075,0.62304,0.722558,0.727825,0.72775,0.689173,0.710077,0.719033,0.687323,0.572689,0.615024,0.708202,0.68302,0.686862,0.608768,0.533473,0.559936,0.841156,0.783056,0.709299,0.429161,0.373867,0,0.5,0.582786,0.485672,0.603974,0.617712,0.622182,0.672409,0.678074,0.689819,0,0.640625,0.738861,0.864407,0.816213,0.446574,0.48721,0.479863,0.433111,0.431822,0.315488,0.319017,0.350052,0.43516,0.508803,0.59748,0.694875,0.712738,0.730519,0.710906,0.734774,0.735403,0.735493,0.700871,0.709979,0.73244,0.72963,0.620857,0.665968,0.733311,0.707557,0.70283,0.638015,0.584561,0.609769,0.837084,0.797817,0.74709,0.551715,0.44895,0,0.62157,0.654841,0.487899,0.605676,0.593933,0.578407,0.621638,0.675311,0.694475,0,0.664141,0.811374,0.879374,0.815831,0.432207,0.470912,0.472744,0.425946,0.411,0.221554,0.219578,0.281207,0.427404,0.554066,0.489196,0.554866,0.617078,0.641096,0.668455,0.758968,0.753182,0.753282,0.756457,0.746902,0.752915,0.739996,0.725705,0.733108,0.742379,0.715281,0.69923,0.675207,0.672569,0.686259,0.848181,0.837853,0.81007,0.641735,0.507927,0,0.645522,0.630563,0.43451,0.484435,0.740302
0.787911,0.817321,0.812956,0.754114,0.756133,0,0.389503,0.562688,0.777673,0.722434,0.43368,0.442031,0.4312,0.439942,0.458779,0.490136,0.555358,0.626772,0.672521,0.639967,0.665839,0.623336,0.645511,0.683852,0.664992,0.751817,0.754575,0.754629,0.703029,0.665721,0.778691,0.681044,0.569368,0.571903,0.667414,0.728585,0.695529,0.621107,0.537399,0.550582,0.054242,0.424226,0.369777,0.311797,0.324304,0,0.29815,0.424577,0.487504,0.527103,0.767985,0.857771,0.853451,0.743332,0.751536,0,0.292225,0.502454,0.800575,0.754229,0.434715,0.452475,0.416372,0.40197,0.415994,0.541575,0.573731,0.624327,0.646421,0.620784,0.678828,0.648789,0.653502,0.676715,0.685515,0.764531,0.770703,0.770775,0.706525,0.715427,0.769406,0.658426,0.558971,0.616491,0.696794,0.716237,0.703084,0.60475,0.530311,0.555072,0.133046,0.453189,0.413745,0.400525,0.357841,0,0.219512,0.406702,0.453731,0.56146,0.760377,0.819024,0.827068,0.759765,0.757382,0,0.380208,0.537381,0.816384,0.774059,0.421883,0.453134,0.431093,0.369906,0.371302,0.590248,0.600206,0.625578,0.574616,0.553493,0.690744,0.705059,0.673372,0.640446,0.690406,0.776511,0.780109,0.780136,0.726245,0.735494,0.788339,0.697721,0.616921,0.684586,0.738252,0.733636,0.728019,0.62927,0.596447,0.621793,0.334026,0.447453,0.434979,0.46414,0.412833,0,0.296121,0.432351,0.457096,0.570945,0.73965,0.806498,0.817071,0.756188,0.71726,0,0.441919,0.672324,0.848066,0.814599,0.399512,0.425878,0.414933,0.356068,0.353681,0.567123,0.586435,0.561508,0.428116,0.323637,0.649594,0.680066,0.626006,0.46905,0.401447,0.798316,0.797601,0.79764,0.764564,0.769978,0.809524,0.729608,0.709012,0.749981,0.760218,0.74315,0.733765,0.678365,0.676513,0.69973,0.515642,0.450743,0.494031,0.528279,0.535809,0,0.349813,0.477212,0.413474,0.491081,0.423735
0.719903,0.739097,0.747472,0.714762,0.729566,0,0.477901,0.698684,0.885525,0.792287,0.480509,0.495906,0.472422,0.438952,0.442582,0.422534,0.447905,0.515504,0.58178,0.658193,0.65327,0.628508,0.687867,0.703017,0.674658,0.727099,0.730442,0.730119,0.699719,0.657838,0.742367,0.687855,0.612674,0.596812,0.656198,0.705244,0.685828,0.636293,0.576282,0.573773,0.279398,0.498327,0.588832,0.658661,0.564215,0,0.388466,0.542263,0.558713,0.58271,0.72313,0.747236,0.761671,0.7352,0.758032,0,0.544236,0.732055,0.820709,0.678924,0.475834,0.494769,0.461736,0.423619,0.435118,0.334522,0.360821,0.440133,0.56962,0.657444,0.702056,0.701967,0.714559,0.706835,0.723519,0.753945,0.759751,0.75967,0.717515,0.671795,0.749917,0.728167,0.607954,0.626311,0.644316,0.703128,0.723274,0.656299,0.560664,0.556979,0.191213,0.389541,0.484433,0.501643,0.364872,0,0.456301,0.62615,0.466866,0.491682,0.68156,0.609396,0.646067,0.736431,0.753797,0,0.627604,0.780094,0.789077,0.656977,0.470881,0.514282,0.500007,0.431752,0.419566,0.192624,0.212288,0.304303,0.488469,0.635468,0.567522,0.567642,0.648566,0.690161,0.771798,0.721293,0.716657,0.71674,0.722039,0.671305,0.70837,0.756758,0.669229,0.669948,0.67491,0.692593,0.712012,0.667711,0.61396,0.60658,0.32021,0.50378,0.500176,0.376969,0.271439,0,0.577105,0.67709,0.443069,0.467175,0.559161,0.512091,0.564752,0.691336,0.726508,0,0.666667,0.811076,0.819521,0.702978,0.489033,0.540506,0.539669,0.468385,0.416757,0.115973,0.15995,0.244239,0.411033,0.580636,0.333991,0.400425,0.560693,0.6586,0.698347,0.691548,0.693453,0.693539,0.698649,0.68071,0.67302,0.708048,0.694679,0.705199,0.682954,0.642903,0.653986,0.633655,0.64317,0.643854,0.681381,0.701489,0.675969,0.437035,0.322706,0,0.643657,0.627346,0.402204,0.401889,0.195996
0.603716,0.709723,0.659932,0.529519,0.50325,0,0.549724,0.814075,0.964995,0.941,0.322888,0.305426,0.267542,0.254595,0.250093,0.281879,0.217352,0.144477,0.108182,0.103882,0.621208,0.632209,0.342587,0.1646,0.153392,0.699803,0.707346,0.707104,0.764779,0.750058,0.7104,0.701445,0.651178,0.642453,0.720421,0.648579,0.671028,0.65382,0.621199,0.630009,0.816469,0.817733,0.834566,0.848956,0.833611,0,0.477693,0.661899,0.628552,0.746729,0.622947,0.573827,0.552538,0.464769,0.466141,0,0.713137,0.87592,0.955896,0.93609,0.330552,0.319297,0.272563,0.255174,0.252215,0.252161,0.113135,0.098075,0.132254,0.129008,0.641456,0.47265,0.177801,0.138926,0.207241,0.708064,0.715883,0.715882,0.749328,0.739294,0.704201,0.701707,0.614105,0.646912,0.702323,0.641432,0.677089,0.632205,0.571763,0.590598,0.824154,0.83319,0.839212,0.771011,0.787499,0,0.70935,0.810775,0.563582,0.754621,0.630147,0.492005,0.486956,0.488412,0.477544,0,0.726563,0.874339,0.923729,0.908975,0.307595,0.341724,0.336013,0.285194,0.268531,0.164561,0.10158,0.14987,0.180186,0.163437,0.624106,0.299488,0.190664,0.182978,0.246891,0.711422,0.709262,0.70942,0.710762,0.698069,0.710321,0.708789,0.641615,0.679067,0.706876,0.668619,0.670812,0.625652,0.602395,0.618717,0.808042,0.79913,0.788871,0.643062,0.721002,0,0.736991,0.793145,0.530253,0.710716,0.601837,0.475971,0.492448,0.50714,0.486095,0,0.722222,0.85038,0.88674,0.872705,0.291283,0.344978,0.365123,0.316725,0.281291,0.120032,0.134463,0.172136,0.187893,0.167954,0.535921,0.250563,0.207799,0.198287,0.231361,0.717241,0.708831,0.708995,0.682354,0.696807,0.711794,0.673362,0.650408,0.683593,0.700513,0.66875,0.639154,0.599731,0.602095,0.625875,0.817478,0.800207,0.76485,0.515837,0.645018,0,0.708955,0.670777,0.443276,0.546695,0.775079
0.450346,0.432601,0.464236,0.492114,0.491193,0,0.78453,0.898716,0.974456,0.94862,0.198105,0.191034,0.180533,0.175168,0.174388,0.125683,0.103189,0.109774,0.112875,0.100638,0.256793,0.225151,0.161466,0.150363,0.177942,0.689858,0.691546,0.691611,0.774073,0.767011,0.669245,0.729906,0.659386,0.654258,0.738493,0.626543,0.654165,0.656412,0.632433,0.645394,0.761764,0.770168,0.802165,0.846257,0.852149,0,0.775843,0.772432,0.635741,0.751869,0.415819,0.425335,0.46514,0.487643,0.488591,0,0.764075,0.887423,0.958773,0.938205,0.218556,0.232893,0.194346,0.169004,0.168273,0.102033,0.105939,0.129281,0.134945,0.122096,0.161401,0.210952,0.205484,0.174356,0.19511,0.577354,0.590503,0.590372,0.718426,0.738897,0.538134,0.699372,0.61871,0.650108,0.715648,0.512493,0.614841,0.610018,0.574479,0.596122,0.749834,0.772016,0.800395,0.83145,0.84351,0,0.767276,0.828515,0.56209,0.754621,0.460869,0.470916,0.508426,0.54255,0.524081,0,0.734375,0.863616,0.93597,0.918587,0.252765,0.279263,0.256621,0.173341,0.15525,0.173343,0.186784,0.212792,0.19722,0.148835,0.281382,0.407117,0.397013,0.265244,0.225911,0.629329,0.63254,0.632552,0.687615,0.698951,0.608809,0.706442,0.666365,0.693395,0.732099,0.585608,0.631614,0.619575,0.623305,0.638668,0.746571,0.761194,0.772131,0.835606,0.845174,0,0.731315,0.778112,0.534378,0.716645,0.519022,0.487623,0.525895,0.577096,0.572211,0,0.719697,0.843978,0.911602,0.87987,0.294834,0.314318,0.300642,0.211167,0.160502,0.204189,0.206743,0.252296,0.321136,0.263991,0.306279,0.36696,0.425965,0.395859,0.31991,0.64788,0.644257,0.644274,0.692356,0.708453,0.631364,0.689107,0.689004,0.720813,0.726999,0.602625,0.621511,0.6115,0.649056,0.667156,0.688853,0.754968,0.766232,0.775883,0.781869,0,0.689366,0.659517,0.452041,0.543197,0.704962
0.426685,0.431929,0.469486,0.538086,0.534351,0,0.787293,0.903788,0.971618,0.94608,0.172813,0.198022,0.213148,0.216565,0.206503,0.091258,0.094138,0.121787,0.130185,0.113662,0.274749,0.282922,0.280689,0.234246,0.230054,0.688588,0.686321,0.686089,0.730942,0.737257,0.675238,0.730968,0.6792,0.693492,0.766358,0.65717,0.657794,0.660202,0.677019,0.685938,0.848703,0.812182,0.837008,0.873168,0.872239,0,0.791077,0.776333,0.631291,0.747664,0.41259,0.42996,0.485684,0.553028,0.558164,0,0.764075,0.883896,0.94535,0.924342,0.204066,0.257157,0.24666,0.238209,0.230545,0.08101,0.132412,0.182107,0.204607,0.210096,0.160159,0.385739,0.448123,0.404425,0.379522,0.607341,0.61428,0.614074,0.669865,0.691211,0.572747,0.674953,0.615587,0.675581,0.730756,0.576303,0.605958,0.591092,0.597487,0.615918,0.817288,0.804444,0.817019,0.833994,0.842454,0,0.76626,0.819317,0.549552,0.736599,0.476164,0.604348,0.589447,0.573578,0.57468,0,0.598958,0.818154,0.931262,0.909554,0.233554,0.301936,0.31594,0.260517,0.25145,0.176608,0.20391,0.235421,0.254297,0.318288,0.501504,0.56244,0.542919,0.514861,0.507377,0.636979,0.656115,0.655627,0.662791,0.67466,0.64384,0.668156,0.638189,0.687118,0.725286,0.557246,0.635591,0.596748,0.606495,0.625477,0.771604,0.79671,0.787731,0.822134,0.831129,0,0.569536,0.715574,0.529428,0.703092,0.785823,0.755343,0.68847,0.561584,0.564911,0,0.457071,0.728897,0.913444,0.884013,0.274837,0.337702,0.366684,0.306887,0.287602,0.258466,0.236789,0.247194,0.272651,0.377462,0.580677,0.52491,0.514046,0.503101,0.506875,0.694653,0.696352,0.696521,0.634454,0.652853,0.725656,0.642334,0.659245,0.696341,0.693478,0.646333,0.637037,0.595449,0.619533,0.636409,0.764678,0.798198,0.785255,0.773976,0.783313,0,0.388993,0.535657,0.454545,0.545995,0.820384
0.607945,0.839228,0.817881,0.759078,0.753226,0,0.450276,0.710889,0.891202,0.829812,0.282987,0.285171,0.275608,0.27362,0.293175,0.404263,0.405759,0.447242,0.487678,0.529781,0.674271,0.748565,0.695988,0.594977,0.645265,0.681116,0.754416,0.754599,0.750087,0.718333,0.763272,0.762733,0.694477,0.669842,0.721735,0.625766,0.737163,0.720035,0.667669,0.660908,0.811006,0.778785,0.76721,0.683477,0.627127,0,0.389554,0.563719,0.56556,0.619626,0.635137,0.782782,0.792643,0.730374,0.714378,0,0.260054,0.491104,0.763183,0.701245,0.335379,0.358944,0.331287,0.330261,0.367832,0.388873,0.402532,0.44412,0.515045,0.567336,0.547659,0.63813,0.713835,0.705846,0.652737,0.624432,0.643794,0.644439,0.649226,0.602281,0.624934,0.621113,0.575101,0.575472,0.603185,0.573258,0.630313,0.574391,0.528316,0.518112,0.798946,0.759309,0.706797,0.586521,0.562338,0,0.221545,0.413929,0.434925,0.529113,0.737324,0.801348,0.788845,0.674938,0.659613,0,0.231771,0.268539,0.419962,0.418413,0.366019,0.41677,0.43427,0.414798,0.432444,0.410959,0.428944,0.441127,0.453917,0.503882,0.57352,0.603148,0.579874,0.560579,0.508207,0.622631,0.66984,0.668472,0.514122,0.485879,0.684595,0.592665,0.439748,0.451834,0.532799,0.594793,0.620545,0.499492,0.387572,0.394662,0.76051,0.72562,0.656021,0.5666,0.545513,0,0.193945,0.223091,0.235699,0.30665,0.760373,0.800104,0.782475,0.661456,0.647587,0,0.068182,0.085306,0.111418,0.149127,0.421665,0.480672,0.519658,0.502396,0.493103,0.39967,0.428357,0.420657,0.443857,0.44339,0.473837,0.436337,0.416441,0.416034,0.409858,0.628524,0.623091,0.615709,0.417701,0.436557,0.663611,0.484953,0.351353,0.364986,0.471864,0.575841,0.537033,0.404686,0.284122,0.320977,0.731307,0.695101,0.626397,0.504201,0.532059,0,0.052239,0.0563,0.043576,0.078349,0.103559
0.626663,0.50803,0.541294,0.570981,0.565074,0,0.696133,0.784435,0.891202,0.878767,0.449493,0.437692,0.423298,0.414869,0.418917,0.404489,0.419068,0.45482,0.432522,0.35233,0.360886,0.358187,0.414412,0.441504,0.466189,0.5381,0.541539,0.541451,0.556653,0.567508,0.560284,0.566173,0.506281,0.54332,0.638935,0.517756,0.517991,0.488047,0.485939,0.51026,0.499979,0.604819,0.62101,0.621003,0.676766,0,0.646355,0.644343,0.566244,0.678972,0.498558,0.465752,0.491396,0.501404,0.507097,0,0.726542,0.856135,0.923298,0.909305,0.470545,0.47208,0.436519,0.4161,0.422701,0.330243,0.328515,0.344104,0.305631,0.243272,0.316973,0.337112,0.356843,0.369202,0.385035,0.49903,0.506772,0.506915,0.565898,0.588649,0.499144,0.54909,0.506399,0.568367,0.637974,0.449891,0.48873,0.467792,0.473569,0.500148,0.602343,0.653843,0.674448,0.718421,0.749653,0,0.698171,0.773325,0.534328,0.718577,0.464776,0.440088,0.459684,0.484474,0.487222,0,0.729167,0.861199,0.934087,0.916618,0.474746,0.492637,0.478405,0.422894,0.423139,0.281592,0.266338,0.267325,0.233126,0.224156,0.328672,0.354016,0.361988,0.353358,0.363569,0.499663,0.505115,0.505161,0.578087,0.589989,0.504255,0.561866,0.55828,0.626143,0.665908,0.448699,0.491479,0.475313,0.529936,0.553335,0.637783,0.665059,0.673415,0.77122,0.800527,0,0.707663,0.764883,0.530803,0.711563,0.488771,0.475334,0.484566,0.482203,0.481731,0,0.669192,0.828644,0.923573,0.895768,0.48967,0.501372,0.500366,0.447746,0.440133,0.230252,0.224349,0.232834,0.240225,0.248853,0.344523,0.37282,0.385974,0.365748,0.337375,0.517659,0.517896,0.517941,0.572909,0.592091,0.524071,0.547518,0.585027,0.633702,0.634488,0.464111,0.487127,0.473929,0.546418,0.566203,0.685912,0.713808,0.720013,0.750068,0.77085,0,0.632463,0.635389,0.458803,0.556139,0.462011
0.436228,0.470801,0.531627,0.576422,0.574715,0,0.787293,0.889523,0.948912,0.921834,0.461576,0.460811,0.455919,0.449784,0.469616,0.208944,0.228141,0.26519,0.307151,0.349849,0.425672,0.479904,0.47445,0.427368,0.490855,0.566514,0.571239,0.571366,0.675985,0.669694,0.552009,0.701643,0.640582,0.601175,0.672412,0.503947,0.59833,0.6471,0.585406,0.58573,0.777115,0.759131,0.788366,0.789278,0.787904,0,0.768226,0.752276,0.607669,0.714486,0.438427,0.487258,0.537787,0.566184,0.594697,0,0.764075,0.87684,0.927133,0.854911,0.479248,0.487928,0.467558,0.454925,0.484091,0.238645,0.240758,0.275772,0.332029,0.399579,0.362701,0.402968,0.387966,0.377566,0.437524,0.560743,0.568715,0.56863,0.680131,0.67932,0.530368,0.690698,0.610245,0.620017,0.657071,0.489216,0.597482,0.602509,0.558841,0.558415,0.763654,0.753696,0.777509,0.781828,0.738669,0,0.756098,0.803548,0.535224,0.659889,0.449385,0.478501,0.519209,0.574483,0.604297,0,0.744792,0.870412,0.910546,0.80579,0.483895,0.513381,0.516352,0.477448,0.510788,0.239848,0.243155,0.291241,0.357748,0.428134,0.312199,0.371488,0.382179,0.391544,0.485747,0.559741,0.565109,0.565157,0.681481,0.63819,0.52723,0.695623,0.639337,0.646131,0.650075,0.476681,0.59802,0.591514,0.587734,0.577462,0.717733,0.737445,0.74668,0.761603,0.695349,0,0.741722,0.778713,0.513476,0.60144,0.447723,0.477134,0.52426,0.558989,0.549621,0,0.732323,0.834599,0.892265,0.861845,0.496241,0.539753,0.561318,0.536044,0.552686,0.204982,0.240447,0.284029,0.365974,0.385375,0.260311,0.326774,0.390032,0.41602,0.4306,0.58084,0.581014,0.581066,0.633229,0.615703,0.556514,0.660383,0.631251,0.645195,0.627082,0.504526,0.579052,0.564375,0.578347,0.580479,0.730242,0.746535,0.732863,0.689593,0.688454,0,0.701493,0.64504,0.442524,0.528856,0.743357
0.604891,0.587457,0.615642,0.57612,0.547424,0,0.643646,0.755746,0.897824,0.892045,0.620707,0.640771,0.648709,0.634288,0.635665,0.361148,0.334952,0.317524,0.270015,0.250237,0.527433,0.514454,0.513933,0.443121,0.375511,0.617635,0.62203,0.62202,0.604389,0.613722,0.637135,0.635352,0.528788,0.55501,0.644534,0.596455,0.599965,0.558912,0.506772,0.523757,0.555047,0.742963,0.742336,0.741497,0.75822,0,0.594124,0.621586,0.575488,0.696262,0.572659,0.534744,0.550627,0.502874,0.501235,0,0.761394,0.872086,0.940556,0.9207,0.640334,0.657931,0.652199,0.63616,0.635311,0.346311,0.273655,0.250622,0.25814,0.247061,0.482731,0.472278,0.382987,0.326091,0.31143,0.602434,0.610168,0.610171,0.621681,0.643489,0.600327,0.64178,0.544518,0.575019,0.644885,0.543378,0.597479,0.552934,0.497315,0.514368,0.601383,0.775152,0.775454,0.757076,0.76701,0,0.727642,0.791064,0.542687,0.728743,0.567483,0.481628,0.494923,0.491092,0.489754,0,0.755208,0.876605,0.93597,0.918124,0.650599,0.680678,0.68224,0.648746,0.636308,0.257892,0.226745,0.253062,0.260992,0.257691,0.408712,0.387231,0.308327,0.293545,0.317555,0.60014,0.605834,0.605976,0.630854,0.64041,0.589985,0.642443,0.591328,0.622924,0.667693,0.545736,0.585913,0.551138,0.546646,0.561226,0.624718,0.746552,0.735099,0.75591,0.768771,0,0.746452,0.782922,0.533278,0.711139,0.512115,0.458057,0.490534,0.492251,0.490288,0,0.75,0.861843,0.92081,0.892969,0.664469,0.685203,0.693291,0.665829,0.645981,0.214914,0.229134,0.257985,0.265583,0.252458,0.300076,0.326988,0.280005,0.266442,0.272423,0.594948,0.594618,0.59519,0.636783,0.648005,0.581831,0.632598,0.633128,0.65225,0.654462,0.533406,0.563466,0.55054,0.579901,0.592155,0.585389,0.73562,0.727819,0.717786,0.735392,0,0.727612,0.672386,0.4573,0.552641,0.838395
